inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP00623,2025-11-28,SCH0047,True,True,,False,True,Abdul Kar,Needs repair
INSP02437,2026-03-06,SCH0017,True,True,False,,False,Teerth Mandal,
INSP01494,2026-03-10,SCH0014,False,True,True,False,False,Pahal Batra,Average
INSP00111,2025-07-06,SCH0060,True,True,True,True,False,Benjamin Varty,No remarks
INSP02276,2025-07-25,SCH0405,True,True,True,False,False,,Toilets locked
INSP02388,2025-12-09,SCH0217,False,False,True,True,False,Edhitha Lall,Average
INSP01170,2025-05-21,SCH0571,True,True,True,False,True,Vidhi Dutta,Needs repair
INSP02589,2025-09-05,SCH0396,False,False,True,False,True,Gagan Iyengar,Good condition
INSP00233,2025-12-29,SCH0303,False,True,True,True,True,Yagnesh Wali,Toilets locked
INSP00067,2025-12-29,SCH0546,False,True,True,False,True,Alexander Devan,
INSP02847,2026-03-31,SCH0432,True,True,True,True,False,,
INSP02073,2026-05-02,SCH0228,True,True,True,True,True,Irya Hayer,No remarks
INSP02193,2025-12-31,SCH0479,True,True,True,True,False,Ojasvi Peri,No remarks
INSP00537,2025-05-31,SCH0144,True,True,True,True,False,Parth Rau,Average
INSP00126,2026-01-19,SCH0033,False,False,True,False,False,,Good condition
INSP02134,2025-01-04,SCH0213,False,True,True,True,False,Rehaan Chaudhuri,Needs repair
INSP01255,2025-09-02,SCH0568,True,True,True,True,True,Amol Sidhu,Needs repair
INSP02787,2025-08-10,SCH0311,True,True,False,True,True,Luke Ramakrishnan,Good condition
INSP01977,2025-11-10,SCH0194,True,True,True,True,False,Advaith Chana,
INSP02590,2025-06-20,SCH0005,True,True,True,False,True,,Needs repair
INSP02076,2026-02-03,SCH0183,True,True,True,True,True,Kashvi Agarwal,Good condition
INSP00485,2025-07-11,SCH0435,False,True,True,False,True,Rachit Rattan,Toilets locked
INSP01655,2025-09-27,SCH0024,True,False,True,False,False,Jai Aggarwal,No remarks
INSP02814,2025-10-02,SCH0295,True,False,True,True,False,Reva Dasgupta,Toilets locked
INSP02680,2026-02-20,SCH0119,True,True,True,True,True,Rohan Ramesh,Average
INSP01775,2025-12-06,SCH0180,True,True,True,True,True,Logan Sachdeva,No remarks
INSP00919,2026-03-09,SCH0222,True,True,True,True,False,Nitesh Om,Toilets locked
INSP01647,2026-08-02,SCH0445,True,True,False,,False,Baghyawati Dada,Average
INSP01027,2025-04-11,SCH0318,True,,False,True,True,,No remarks
INSP01031,2026-03-19,SCH0423,True,True,True,,False,Daniel Peri,No remarks
INSP00883,2025-12-16,SCH0191,True,True,True,True,False,Bhanumati Bhatnagar,Toilets locked
INSP01336,2026-05-01,SCH0263,False,True,True,True,False,Megha Samra,Needs repair
INSP02342,2025-09-13,SCH0121,True,False,True,True,False,Leela Brar,No remarks
INSP00365,2025-05-07,SCH0482,True,True,True,True,False,Michael Narula,Toilets locked
INSP02126,2025-06-22,SCH0298,True,True,,True,False,Chanchal Palan,Average
INSP00028,2026-03-30,SCH0591,False,,True,False,False,Bhanumati Mallick,Needs repair
INSP00474,2025-09-04,SCH0496,True,True,False,True,False,Vihaan Barman,Good condition
INSP00526,2025-05-16,SCH0587,True,True,True,True,True,Yuvraj Kannan,Good condition
INSP00726,2025-10-20,SCH0261,True,False,True,True,False,Jason Majumdar,Toilets locked
INSP00056,2025-08-11,SCH0086,True,True,True,False,False,Veer Sama,
INSP00639,2025-11-27,SCH0211,False,True,True,True,True,Vasudha Kurian,No remarks
INSP00303,2025-07-31,SCH0172,False,True,True,False,True,Chatresh Manne,
INSP02743,2026-03-27,SCH0242,,True,True,False,False,,Good condition
INSP01277,2025-11-04,SCH0061,False,True,False,True,False,Wridesh Yohannan,Toilets locked
INSP02772,2025-01-05,SCH0518,True,False,True,True,False,Upadhriti Som,Average
INSP00625,2026-03-08,SCH0034,True,True,True,False,False,Imaran Konda,Good condition
INSP02056,2026-01-21,SCH0230,,True,True,,True,Advika Kala,
INSP01281,2026-01-20,SCH0458,False,True,False,False,,Ishaan Lal,Average
INSP01050,2025-10-07,SCH0587,,True,True,True,True,Finn Babu,No remarks
INSP00337,2025-11-08,SCH0492,True,True,False,True,False,Ranbir Dayal,Good condition
INSP00048,2026-03-07,SCH0324,True,True,False,False,False,Charan Kala,Needs repair
INSP00107,2025-05-29,SCH0128,True,True,True,False,True,Mugdha Narula,Average
INSP01080,2025-12-04,SCH0150,True,True,False,True,True,Kashvi Bahl,Average
INSP02287,2026-02-14,SCH0322,True,True,True,False,True,,
INSP02262,2026-02-05,SCH0176,True,True,True,False,False,Sanaya Goyal,Good condition
INSP01145,2025-10-06,SCH0024,True,True,False,False,False,Rachana Walla,Average
INSP02510,2025-07-16,SCH0427,True,True,True,True,True,Jackson Pradhan,Needs repair
INSP02297,2025-09-20,SCH0072,True,True,True,False,True,Gayathri Sharaf,Toilets locked
INSP01837,2025-05-03,SCH0193,True,True,True,True,True,Widisha Sarma,Average
INSP01754,2025-10-11,SCH0294,True,True,True,False,False,Nitara Sampath,Good condition
INSP01102,2025-06-01,SCH0039,,True,False,False,False,Frado Kota,
INSP01969,2025-12-30,SCH0297,True,True,True,True,False,Ikshita Singh,Average
INSP00524,2025-12-27,SCH0567,True,True,True,,,Triveni Pant,No remarks
INSP02281,2025-07-16,SCH0259,True,True,True,True,False,Umang Chaudhry,No remarks
INSP01429,2025-01-09,SCH0316,True,True,True,False,False,Nathan Sahni,No remarks
INSP02742,2025-04-23,SCH0231,True,True,True,False,False,Barkha Bala,Good condition
INSP00604,2025-08-03,SCH0552,True,True,True,True,True,Bhavini Narang,Needs repair
INSP01490,2025-07-05,SCH0316,False,False,True,True,True,Ryan Bhargava,Toilets locked
INSP02475,2025-07-04,SCH0496,True,True,True,True,False,Onkar Karan,
INSP00061,2025-11-05,SCH0518,False,True,True,False,False,Anamika Kapur,Good condition
INSP02890,2025-07-29,SCH0008,True,False,True,True,True,Samaksh Aurora,Needs repair
INSP00672,2025-11-30,SCH0230,True,False,True,True,False,Victor Bhakta,Average
INSP00093,2025-07-21,SCH0366,False,True,False,False,True,Yamini Maharaj,Average
INSP00667,2025-05-13,SCH0412,True,True,True,True,,Suhani Nath,
INSP01888,2025-04-11,SCH0417,True,True,True,False,False,Krisha Ravi,Good condition
INSP00281,2026-03-02,SCH0477,False,False,True,False,False,Hemani Chopra,Toilets locked
INSP01720,2025-06-15,SCH0337,True,True,True,False,False,Radhika Kalla,Good condition
INSP00360,2025-10-20,SCH0382,False,False,True,False,True,Aarna Sharma,No remarks
INSP00900,2025-11-22,SCH0036,True,True,True,False,False,Nicholas Roy,Toilets locked
INSP01936,2025-09-23,SCH0141,False,True,True,True,True,,Good condition
INSP01995,2026-03-23,SCH0223,True,True,True,True,False,Advaith Prabhakar,Good condition
INSP00761,2025-01-07,SCH0520,False,True,True,True,True,Vasana Keer,Toilets locked
INSP02159,2025-04-04,SCH0090,True,,False,True,False,,Needs repair
INSP02758,2025-12-23,SCH0096,False,True,False,False,False,Ishanvi Ratti,Average
INSP00043,2025-07-15,SCH0032,False,True,,True,False,Unnati Shankar,
INSP02174,2025-04-30,SCH0509,False,True,True,True,False,Rachana Sem,No remarks
INSP00205,2025-11-16,SCH0411,,False,True,True,True,Brijesh Virk,Toilets locked
INSP01474,2025-11-04,SCH0548,True,False,,True,,Ekapad Keer,Average
INSP02101,2025-10-07,SCH0004,True,True,True,False,False,,
INSP00069,2026-02-18,SCH0532,True,True,True,False,False,Anika Warrior,Needs repair
INSP01876,2025-10-01,SCH0587,True,True,True,True,True,Finn Khurana,Needs repair
INSP02600,2025-09-10,SCH0414,True,False,True,True,True,Faraj Mishra,
INSP02232,2025-07-17,SCH0375,True,True,False,False,True,Baghyawati Oak,No remarks
INSP00138,2025-08-22,SCH0075,True,False,False,False,True,Ira Atwal,Toilets locked
INSP00797,2025-05-06,SCH0319,True,True,True,False,True,Pranav Krishna,Needs repair
INSP02181,2025-05-08,SCH0033,True,True,True,True,False,Fariq Lad,Toilets locked
INSP02129,2026-03-04,SCH0244,False,False,True,True,True,Pavani Pal,Average
INSP00759,2025-09-22,SCH0246,False,,False,False,True,Jhalak Thaman,No remarks
INSP00542,2026-02-22,SCH0411,True,True,True,False,False,Bhavna Subramanian,Average
INSP01020,2025-05-13,SCH0178,False,True,True,False,False,,Average
INSP02412,2025-07-24,SCH0457,False,True,False,False,False,Naksh Ghosh,Average
INSP00166,2025-07-05,SCH0309,False,True,True,,True,,
INSP00249,2025-10-29,SCH0371,True,,True,False,True,Onkar Dua,Toilets locked
INSP01332,2025-04-23,SCH0220,True,True,True,False,False,Ekansh Nayak,Good condition
INSP02018,2025-10-07,SCH0471,False,True,True,True,False,Eiravati Jani,No remarks
INSP00447,2026-01-02,SCH0143,True,True,True,True,False,Dalaja Rao,Needs repair
INSP01359,2025-05-20,SCH0446,False,True,True,True,True,Anmol Mand,Needs repair
INSP02146,2025-12-25,SCH0085,False,True,True,True,True,Gavin D’Alia,Toilets locked
INSP01330,2025-01-04,SCH0463,True,True,True,True,True,Champak Warrior,No remarks
INSP02151,2026-01-14,SCH0371,True,True,True,True,True,Indali Walla,Good condition
INSP00435,2025-11-19,SCH0189,True,True,True,,True,,Needs repair
INSP02123,2026-01-23,SCH0226,True,False,True,True,False,Warjas Mall,Good condition
INSP00578,2025-12-24,SCH0109,True,True,True,False,False,Andrew Ahuja,Toilets locked
INSP02515,2025-06-01,SCH0135,False,True,True,True,True,Ijaya Karpe,No remarks
INSP01849,2025-05-14,SCH0345,True,True,False,True,True,Qasim Kanda,
INSP00763,2025-05-18,SCH0092,True,True,True,True,True,Isha Kohli,
INSP00389,2025-08-16,SCH0238,True,True,True,True,False,Aradhana Bumb,Average
INSP00236,2025-11-09,SCH0329,True,True,True,False,True,Fariq Sen,Average
INSP02740,2025-05-29,SCH0543,False,True,True,True,False,Tanmayi Puri,Average
INSP01985,2025-11-12,SCH0531,False,True,True,True,False,Tanvi Padmanabhan,Good condition
INSP00268,2025-12-30,SCH0206,,True,True,True,True,Irya Mody,Needs repair
INSP00771,2025-09-05,SCH0309,True,,True,False,False,Om Shenoy,
INSP02166,2025-12-12,SCH0471,,,True,,True,Harshil Bhargava,Good condition
INSP00438,2025-04-28,SCH0417,True,False,True,False,False,Mitali Nair,Needs repair
INSP00674,2025-04-15,SCH0059,False,True,True,True,,Chaman Naik,No remarks
INSP00250,2026-03-06,SCH0098,True,True,True,True,False,Ojas Doshi,Average
INSP02202,2026-03-05,SCH0312,True,True,True,False,,Lakshmi Sami,Good condition
INSP01575,2025-09-17,SCH0311,True,True,True,True,False,Irya Narasimhan,Good condition
INSP02143,2026-02-13,SCH0452,True,True,False,False,False,Lila Taneja,Average
INSP02082,2025-04-13,SCH0181,True,True,,True,False,Krisha Bal,No remarks
INSP02753,2025-09-28,SCH0270,True,True,True,,True,Raagini Wason,No remarks
INSP02701,2025-09-07,SCH0025,True,True,True,False,False,Krishna Korpal,Toilets locked
INSP00449,2025-08-15,SCH0310,,True,True,False,True,Anay Ben,No remarks
INSP01470,2026-07-03,SCH0268,False,True,True,True,True,Anika Sahota,Toilets locked
INSP00717,2026-02-16,SCH0242,True,True,True,True,False,Bachittar Talwar,Toilets locked
INSP02682,2025-09-23,SCH0574,True,True,True,False,True,Raagini Dube,No remarks
INSP02750,2025-10-02,SCH0187,True,True,True,False,True,Sara Chandra,Good condition
INSP02049,2025-06-16,SCH0259,True,True,True,True,False,,Average
INSP01902,2026-02-24,SCH0417,False,True,True,True,True,Ekanta Ganguly,Good condition
INSP01169,2025-06-01,SCH0435,True,True,False,True,False,Nikita Borah,
INSP00083,2025-12-30,SCH0130,True,True,True,True,False,Jai Sheth,
INSP02550,2026-03-01,SCH0330,True,False,,True,False,Eesha Banerjee,Needs repair
INSP01461,2025-07-23,SCH0590,True,True,True,True,True,Qarin Wali,Needs repair
INSP01894,2025-12-18,SCH0238,True,True,True,False,False,Kai Oak,Average
INSP01669,2025-04-07,SCH0080,False,True,True,False,True,Charan Sura,Needs repair
INSP02001,2025-04-20,SCH0425,True,True,True,False,True,Jagvi Gour,
INSP00476,2025-10-25,SCH0241,True,True,,True,False,Leela Palla,Toilets locked
INSP00518,2025-08-31,SCH0272,True,True,True,True,False,Alka Shere,No remarks
INSP00405,2025-09-03,SCH0290,True,True,False,False,True,,Good condition
INSP00385,2026-03-05,SCH0387,True,True,True,True,True,Kritika Setty,Toilets locked
INSP02762,2025-04-09,SCH0238,False,False,True,,False,Faraj Sagar,No remarks
INSP02153,2025-11-04,SCH0354,True,True,True,True,False,Vasatika Suresh,Needs repair
INSP01634,2026-01-16,SCH0469,,True,True,False,False,Chaman Chhabra,No remarks
INSP00689,2025-11-07,SCH0017,False,False,True,False,True,,
INSP01241,2025-07-18,SCH0170,False,True,True,,False,Jai Mandal,Toilets locked
INSP00063,2025-07-20,SCH0464,True,True,True,True,False,Harsh Nagy,Average
INSP00853,2025-04-23,SCH0329,True,True,True,True,,Atharv Balakrishnan,Good condition
INSP02892,2026-03-02,SCH0225,False,True,True,False,True,Sai Ram,Toilets locked
INSP02606,2025-07-24,SCH0429,False,True,True,True,False,Ria Bedi,Needs repair
INSP01263,2025-12-07,SCH0540,False,False,True,,True,Gabriel Jaggi,No remarks
INSP00224,2025-12-13,SCH0562,True,True,False,False,True,Manan Patla,No remarks
INSP02194,2025-08-22,SCH0263,False,False,True,False,True,Qarin Suri,Average
INSP00374,2025-04-07,SCH0017,True,True,True,True,True,Fitan Yogi,Needs repair
INSP01825,2025-04-21,SCH0214,True,True,True,True,False,Lekha Chaudhari,Good condition
INSP02668,2025-08-16,SCH0580,False,True,True,True,True,Upkaar Khurana,No remarks
INSP02731,2026-01-11,SCH0585,True,True,True,True,True,Wakeeta Merchant,Needs repair
INSP02822,2026-01-13,SCH0432,,True,True,True,True,Zayyan Oza,Good condition
INSP00010,2025-11-10,SCH0020,False,True,False,True,True,Wriddhish Golla,Needs repair
INSP01945,2026-03-17,SCH0235,True,,True,False,True,Garima Devi,Good condition
INSP01839,2025-11-18,SCH0497,True,True,True,False,,Mugdha Lad,Toilets locked
INSP00709,2026-02-13,SCH0377,True,True,,True,True,Pooja D’Alia,No remarks
INSP00256,2026-03-07,SCH0478,,True,True,True,True,Yashasvi Gade,No remarks
INSP01618,2025-11-22,SCH0116,False,,True,True,False,Upma Savant,No remarks
INSP00390,2025-09-24,SCH0042,True,True,True,True,True,Xavier Keer,Needs repair
INSP01582,2025-12-01,SCH0279,True,True,True,False,False,Ojasvi Bassi,Needs repair
INSP00925,2025-12-11,SCH0488,False,,True,False,True,Dalaja Nath,Good condition
INSP02037,2025-03-09,SCH0410,True,True,True,True,True,Sarthak Bhatti,Toilets locked
INSP02527,2025-12-27,SCH0430,False,True,True,True,False,Chatresh Mohan,Good condition
INSP01225,2025-06-21,SCH0596,False,True,,True,False,Janani Mitter,Needs repair
INSP01947,2025-06-29,SCH0514,True,True,True,False,False,Nirja Toor,Average
INSP00740,2025-06-10,SCH0008,True,True,True,False,True,Praneel Chahal,Toilets locked
INSP00041,2025-09-22,SCH0116,True,True,True,True,,Tanveer Garde,Needs repair
INSP00869,2026-02-21,SCH0441,True,True,True,False,True,Warinder Bhardwaj,Average
INSP00540,2025-10-01,SCH0067,True,True,False,True,True,Osha Kara,No remarks
INSP01372,2026-01-08,SCH0206,False,True,False,True,False,Upma Guha,No remarks
INSP01146,2025-04-22,SCH0341,True,True,True,True,False,Reyansh Yogi,Needs repair
INSP01032,2026-01-16,SCH0195,True,True,False,False,True,Aarnav Mittal,Average
INSP00373,2025-04-26,SCH0524,True,False,False,True,True,Benjamin Modi,
INSP00668,2025-07-06,SCH0127,,True,True,True,False,Qabil Desai,Needs repair
INSP00358,2026-02-25,SCH0051,True,True,True,False,True,Ekapad Bava,Toilets locked
INSP00968,2026-02-23,SCH0203,True,True,True,True,True,Gavin Bera,Needs repair
INSP01354,2025-04-20,SCH0506,True,True,True,True,False,Irya Amble,Average
INSP01036,2026-01-24,SCH0586,True,True,True,True,True,Jack Rai,
INSP00471,2025-12-06,SCH0042,True,True,True,True,,,No remarks
INSP01397,2026-02-13,SCH0596,False,True,True,False,False,Hamsini Sekhon,Good condition
INSP02756,2025-05-21,SCH0252,True,False,True,,True,Saksham Hora,
INSP01550,2025-11-08,SCH0403,False,,False,True,True,Teerth Narain,No remarks
INSP01257,2025-09-18,SCH0192,True,True,False,False,False,,Needs repair
INSP02095,2025-06-07,SCH0258,True,True,True,False,True,Bakhshi Bali,Good condition
INSP01556,2026-03-18,SCH0331,True,True,True,True,True,,Needs repair
INSP02722,2025-01-12,SCH0084,True,True,True,False,False,Madhav Dhawan,Good condition
INSP01251,2025-10-24,SCH0232,True,True,True,False,False,Ekanta Kuruvilla,Good condition
INSP01700,2025-12-07,SCH0208,False,True,True,False,False,Kamala Murty,Average
INSP01253,2025-05-04,SCH0421,True,True,,True,,,
INSP02923,2025-08-28,SCH0344,True,True,True,False,False,Darpan Dhaliwal,No remarks
INSP00080,2025-10-01,SCH0526,False,False,False,True,False,Jasmit Sampath,Average
INSP01173,2026-11-01,SCH0398,False,True,True,True,True,,Good condition
INSP00815,2025-09-22,SCH0419,True,True,True,True,True,Ayaan Din,Toilets locked
INSP01853,2025-08-16,SCH0132,True,,True,False,True,Advik Korpal,Good condition
INSP02221,2026-03-26,SCH0499,False,True,,True,False,,Good condition
INSP02765,2025-09-11,SCH0103,False,True,True,False,False,Pratyush Khosla,No remarks
INSP02106,2025-07-04,SCH0466,True,True,True,True,True,Elijah Dugar,Good condition
INSP00134,2025-04-24,SCH0266,True,True,True,True,False,Hredhaan Shere,Needs repair
INSP01141,2025-09-23,SCH0018,True,True,True,False,False,,
INSP00934,2026-01-24,SCH0156,True,True,True,True,False,Nitesh Varughese,Toilets locked
INSP00929,2025-04-01,SCH0534,True,False,,,False,Noah Deol,No remarks
INSP00824,2025-11-17,SCH0427,True,True,True,,,Harsh Konda,Average
INSP01532,2025-12-05,SCH0003,True,True,True,True,True,Bakhshi Butala,Toilets locked
INSP01215,2025-06-28,SCH0143,False,True,False,True,False,Jason Gill,Average
INSP00505,2026-02-25,SCH0109,False,True,True,True,False,Ekavir Tara,
INSP02396,2025-09-12,SCH0579,False,True,True,False,False,Alka Dua,Needs repair
INSP01997,2025-06-14,SCH0142,True,True,True,True,,,Needs repair
INSP02435,2025-04-17,SCH0249,True,False,True,False,True,,Average
INSP01959,2025-05-22,SCH0567,False,False,True,True,True,Hredhaan Madan,Good condition
INSP01385,2025-11-18,SCH0212,True,True,True,True,False,Shravya Aggarwal,No remarks
INSP00895,2026-01-17,SCH0204,True,True,True,False,False,Vasana Chaudhuri,No remarks
INSP00829,2025-11-14,SCH0086,True,True,False,True,True,Amara Choudhry,Good condition
INSP02524,2025-04-23,SCH0558,True,True,True,True,False,Harrison Bhatnagar,Good condition
INSP01684,2025-09-19,SCH0248,True,True,True,False,True,Ekalinga Sachdeva,
INSP02707,2025-03-12,SCH0472,True,True,True,True,,Aarush Agate,Toilets locked
INSP02643,2025-07-31,SCH0183,True,True,True,True,True,Samuel Dugar,Needs repair
INSP00653,2026-02-07,SCH0572,True,True,False,False,False,Aarini Narasimhan,
INSP00173,2025-07-06,SCH0151,True,True,True,True,,,Good condition
INSP00039,2025-09-18,SCH0246,False,True,False,True,True,Ikshita Lanka,Needs repair
INSP00714,2026-01-24,SCH0147,True,True,True,,True,Anamika Borde,No remarks
INSP00091,2026-01-06,SCH0496,True,True,False,True,True,Triveni Rao,Average
INSP01206,2025-07-17,SCH0278,True,True,True,True,False,,No remarks
INSP02603,2025-09-15,SCH0203,True,False,True,True,True,Qushi Merchant,Needs repair
INSP02718,2026-02-20,SCH0318,True,True,,True,False,Manan Joshi,Good condition
INSP01828,2026-01-25,SCH0586,True,True,True,True,False,,Average
INSP01156,2025-08-03,SCH0214,True,True,False,False,False,Logan Kuruvilla,Needs repair
INSP01325,2026-03-13,SCH0278,True,True,True,True,False,Isaac Prabhakar,Average
INSP00217,2026-02-18,SCH0082,True,True,True,True,False,Ekani Sahni,No remarks
INSP00511,2026-01-20,SCH0265,False,True,False,False,False,Turvi Sundaram,Toilets locked
INSP01681,2025-07-10,SCH0037,True,True,False,True,False,Anjali Dua,Good condition
INSP00500,2025-08-23,SCH0062,False,True,False,True,True,Ekta Pandey,
INSP02609,2025-09-10,SCH0057,True,,False,True,False,Manbir Sood,No remarks
INSP01857,2025-11-04,SCH0436,False,True,True,False,True,Amol Dutta,Needs repair
INSP01389,2025-05-26,SCH0306,True,True,True,False,True,Omaja Bal,No remarks
INSP01520,2025-04-23,SCH0498,False,True,True,False,False,,Toilets locked
INSP02387,2025-07-11,SCH0062,True,True,False,True,False,Unni Chauhan,Needs repair
INSP02861,2025-08-16,SCH0016,True,True,False,True,True,Vrishti Goel,Toilets locked
INSP02077,2025-07-17,SCH0077,,False,True,True,False,David Patel,Average
INSP01541,2026-01-23,SCH0123,False,False,True,True,True,Yagnesh Buch,Average
INSP01218,2025-12-12,SCH0433,True,True,True,True,False,Priya Sen,
INSP01417,2025-07-19,SCH0094,True,True,True,True,,Reyansh Tara,Needs repair
INSP02218,2026-01-26,SCH0013,True,True,True,True,True,Yashodhara Gopal,Average
INSP02650,2025-11-04,SCH0582,True,True,True,,False,Nicholas Garg,Toilets locked
INSP01677,2025-10-19,SCH0599,True,True,True,False,True,Tanvi Kannan,Average
INSP01198,2025-04-28,SCH0322,True,True,False,False,False,Panini Narang,Needs repair
INSP01543,2025-04-23,SCH0365,True,,True,False,False,Vritti Bassi,Average
INSP02540,2025-06-22,SCH0230,True,True,True,True,True,Hemal Jain,Good condition
INSP00954,2025-10-30,SCH0158,True,True,True,False,,Vritti Tara,Average
INSP00751,2025-08-23,SCH0538,False,True,True,False,True,Lohit Karpe,Needs repair
INSP00235,2025-04-10,SCH0222,False,True,,False,,Isha Devan,Toilets locked
INSP00733,2025-04-04,SCH0235,True,True,True,False,False,Anamika Srivastava,No remarks
INSP01157,2025-08-11,SCH0361,True,True,False,True,True,Wishi Bhardwaj,Good condition
INSP02706,2026-02-28,SCH0450,False,True,True,False,True,Yoshita Jani,Good condition
INSP02446,2025-05-01,SCH0338,True,False,True,True,True,Urmi Thakur,Toilets locked
INSP01210,2026-04-02,SCH0287,False,True,True,True,True,,Good condition
INSP01066,2025-10-16,SCH0334,True,True,True,False,False,Zarna Oommen,Needs repair
INSP02157,2026-01-25,SCH0488,True,True,False,True,False,Samaksh Pant,Toilets locked
INSP01063,2025-05-30,SCH0554,True,False,True,False,True,Siddharth Divan,No remarks
INSP01168,2025-10-11,SCH0442,False,True,True,True,True,Ranveer Yohannan,Average
INSP01493,2025-12-04,SCH0330,True,True,True,True,True,Chaitanya Chand,Average
INSP00885,2025-11-12,SCH0531,,True,True,False,False,,Good condition
INSP00144,2025-05-22,SCH0229,True,True,False,False,True,Brijesh Yadav,Toilets locked
INSP00851,2026-01-17,SCH0412,,True,True,False,True,Devansh Sanghvi,
INSP00718,2025-09-09,SCH0555,True,True,True,True,False,,No remarks
INSP02985,2025-12-04,SCH0271,True,True,True,False,False,Adya Vasa,Average
INSP02503,2025-06-08,SCH0196,False,True,True,True,True,Lavanya Talwar,No remarks
INSP00265,2025-06-13,SCH0321,True,,,True,False,Chavvi Upadhyay,No remarks
INSP00076,2026-01-22,SCH0330,True,True,True,True,False,Girik Venkatesh,
INSP02493,2025-11-16,SCH0339,True,False,True,True,True,Meghana Sehgal,No remarks
INSP00396,2025-10-19,SCH0593,True,True,False,False,True,Chandran Solanki,
INSP02678,2025-11-19,SCH0451,True,True,True,False,True,Fariq Dixit,No remarks
INSP02225,2025-10-18,SCH0263,False,True,True,False,False,Falguni Ramanathan,Toilets locked
INSP02942,2025-07-02,SCH0254,False,False,True,,False,Yash Bhakta,Average
INSP00397,2025-08-28,SCH0572,True,True,,False,False,Gaurang Soni,Toilets locked
INSP01366,2025-07-14,SCH0012,True,False,False,False,,,Needs repair
INSP02631,2026-03-04,SCH0527,False,True,True,True,,Ayushman Apte,Toilets locked
INSP01904,2026-02-14,SCH0289,False,True,False,True,False,Chaman Hans,Needs repair
INSP00596,2025-12-14,SCH0055,True,False,True,True,False,Sanya Bhargava,No remarks
INSP02110,2025-07-10,SCH0565,True,True,True,False,False,Jagdish Kothari,Good condition
INSP01297,2025-02-08,SCH0020,True,True,True,True,False,Krish Chaudry,Toilets locked
INSP01822,2025-05-05,SCH0073,False,True,True,False,True,Tanmayi Sridhar,Toilets locked
INSP00873,2025-09-09,SCH0507,True,True,True,True,False,Vrinda Halder,No remarks
INSP02327,2025-11-04,SCH0273,True,,True,True,True,,Good condition
INSP01549,2025-09-06,SCH0328,True,True,True,False,False,Pranav Tata,Needs repair
INSP00037,2025-06-27,SCH0369,False,False,True,True,True,Forum Tata,No remarks
INSP02658,2026-03-13,SCH0515,True,True,True,True,False,Nathan Jain,Good condition
INSP02144,2025-06-10,SCH0315,True,True,True,True,False,Krishna Munshi,Needs repair
INSP02689,2026-02-11,SCH0028,True,True,False,True,True,,
INSP00978,2026-03-10,SCH0041,True,True,True,True,True,Sai Prasad,No remarks
INSP01572,2025-05-31,SCH0442,False,True,True,False,False,Lucky Khurana,No remarks
INSP01123,2025-04-16,SCH0003,True,True,True,False,True,Omaja Shanker,Average
INSP02240,2025-04-28,SCH0160,True,True,True,True,False,Prisha Raghavan,Good condition
INSP02505,2025-12-16,SCH0461,False,True,True,True,True,Oliver Goda,Good condition
INSP01893,2026-02-28,SCH0560,True,True,True,False,,Yash Singh,Average
INSP00676,2025-11-09,SCH0514,,True,False,True,False,Sudiksha Thaker,Average
INSP00729,2026-09-02,SCH0555,True,True,True,True,True,Yashasvi Parsa,No remarks
INSP00413,2025-04-21,SCH0468,False,True,True,True,False,,Average
INSP01517,2025-11-10,SCH0208,True,True,False,False,True,Lohit Shenoy,Needs repair
INSP01650,2025-07-19,SCH0566,True,True,False,False,True,Ria Dyal,Toilets locked
INSP00826,2026-02-10,SCH0062,False,True,True,False,True,Upasna Badal,Average
INSP00617,2025-08-29,SCH0474,False,True,True,True,False,Peter Gulati,No remarks
INSP00115,2026-01-19,SCH0070,False,True,True,True,True,Wriddhish Shere,Toilets locked
INSP00418,2026-02-17,SCH0265,True,True,True,True,True,,
INSP01626,2025-05-16,SCH0196,True,True,,True,True,Harish Pathak,Good condition
INSP00090,2026-02-13,SCH0175,True,False,True,False,True,Nidra Goswami,Toilets locked
INSP02083,2025-06-11,SCH0441,True,True,False,False,False,Januja Rajagopal,Toilets locked
INSP00754,2025-11-17,SCH0437,False,,True,False,False,,
INSP02547,2025-09-25,SCH0331,True,True,True,False,False,Anjali Handa,Toilets locked
INSP01631,2025-06-16,SCH0016,True,False,True,False,False,Abeer Vora,Good condition
INSP00012,2025-10-18,SCH0202,True,False,True,True,False,Pavani Nair,Toilets locked
INSP02445,2025-04-16,SCH0533,True,True,True,False,True,Omisha Konda,Good condition
INSP00285,2025-09-20,SCH0327,False,True,True,True,True,Gauri Gill,Good condition
INSP01067,2026-02-26,SCH0080,True,True,False,True,False,Bhavna Modi,Needs repair
INSP01192,2025-06-16,SCH0600,True,True,True,True,False,,No remarks
INSP01441,2025-06-06,SCH0133,True,True,True,,,Harsh Vohra,Needs repair
INSP02944,2025-12-26,SCH0334,True,True,True,True,True,Chanakya Wagle,Needs repair
INSP02943,2026-02-15,SCH0206,True,True,True,False,True,Ranveer Mani,Toilets locked
INSP02850,2025-10-13,SCH0204,True,True,True,True,,Jeremiah Buch,Average
INSP01569,2025-10-20,SCH0189,True,True,False,True,False,,
INSP02428,2026-01-10,SCH0254,False,True,True,True,False,Dayamai Yadav,Needs repair
